,iteration,embedding_model,umap_min_dist,umap_n_neighbors,umap_spread,hdbscan_min_cluster_size,hdbscan_min_samples,vectorizer_ngram_range,vectorizer_min_df,reduce_frequent_words,nr_topics_setting,number_of_topics,docs_without_topic,topic_diversity,topic_coherence,model,topics,probs,interpretability
0,1,SentenceTransformer,0.0,5,1.0,5,,"(1, 1)",1,True,auto,28,1016,0.5333333333333333,0.5555407920418943,"BERTopic(calculate_probabilities=False, ctfidf_model=ClassTfidfTransformer(...), embedding_model=<bertopic.backend._sentencetransformers.SentenceTransformerBackend object at 0x35891a510>, hdbscan_model=HDBSCAN(...), language=None, low_memory=False, min_topic_size=10, n_gram_range=(1, 1), nr_topics=auto, representation_model=KeyBERTInspired(...), seed_topic_list=None, top_n_words=10, umap_model=UMAP(...), vectorizer_model=CountVectorizer(...), verbose=False, zeroshot_min_similarity=0.7, zeroshot_topic_list=None)","[1, -1, -1, 0, -1, -1, -1, 4, 4, 2, 1, -1, 1, 4, 1, -1, -1, 4, -1, 0, 4, 4, 4, -1, -1, -1, 1, -1, 18, 4, -1, 4, 1, -1, -1, 4, -1, 1, 20, 1, 8, -1, 4, -1, -1, -1, 4, 18, 0, 7, -1, 4, 7, 7, 2, 7, 7, 0, 3, 3, 3, 1, 7, 7, -1, 7, 7, 1, 1, -1, -1, -1, -1, -1, 8, -1, 1, 1, 7, 1, 0, -1, 0, -1, 0, 1, -1, -1, -1, 4, 1, 3, -1, -1, 1, 0, -1, 1, -1, 7, 1, -1, 1, 0, 0, 0, -1, 13, 0, -1, 12, -1, 0, 0, 0, 0, 13, -1, 13, 13, 1, 13, 0, 13, -1, 13, -1, 13, 13, 0, -1, 13, -1, -1, -1, 1, 0, -1, 4, 0, 0, -1, 1, 20, 1, -1, -1, 1, 0, -1, 0, -1, 0, 0, 21, 7, 3, 24, 24, 0, 0, 1, -1, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 11, -1, -1, -1, -1, -1, -1, -1, 15, -1, -1, 0, -1, 1, -1, -1, -1, -1, 1, -1, -1, 8, 8, -1, 0, -1, -1, 2, -1, -1, 9, 0, 0, -1, -1, 0, -1, 7, 1, -1, -1, 8, 8, 8, 20, 0, 0, 1, -1, 0, 2, 12, 0, 1, -1, -1, 1, -1, -1, -1, 1, 0, 1, 1, 10, 2, -1, 8, -1, 1, 8, 1, 1, -1, -1, 10, -1, 7, 11, 0, -1, -1, 1, 0, -1, 1, 15, -1, 8, -1, 9, 9, -1, 0, -1, 8, 2, -1, -1, 10, 0, -1, -1, 0, 1, 0, 1, 1, 1, 8, 8, 3, -1, 1, 1, -1, 9, 9, 0, 1, 1, 17, -1, 1, 1, 9, 17, 15, -1, 17, -1, 8, 1, -1, -1, 1, 14, 15, 8, 0, 2, 2, 0, 8, -1, 1, 1, -1, 2, -1, -1, 1, 0, 0, 1, -1, -1, 1, -1, 1, 20, -1, -1, 1, 9, -1, 2, -1, 1, 20, 9, 9, -1, 1, 1, 1, -1, -1, 1, 1, 9, -1, 9, 7, -1, 9, 0, 9, 8, 4, 8, 8, 8, -1, -1, 8, 0, -1, 8, -1, 8, -1, 7, 8, -1, -1, 1, -1, 12, 1, 1, 1, 1, 8, 2, -1, 20, 8, 2, -1, 0, 1, 1, 9, 9, 2, 1, 3, 1, 1, 9, 3, 1, -1, -1, 0, 9, 0, -1, 1, -1, -1, 11, 9, 1, -1, 2, 3, 23, 23, -1, 1, 9, 11, -1, 17, 1, 8, 9, 1, 1, -1, -1, -1, 2, 1, -1, 1, -1, -1, 7, 3, 4, 9, -1, 4, 9, 2, 9, 0, 18, 8, 3, -1, 1, -1, 2, 9, 17, 9, 0, 9, 20, -1, -1, 3, 1, 2, 4, 2, 18, -1, 20, -1, 1, -1, -1, 1, 20, -1, 8, -1, 8, 1, 8, -1, -1, 2, 8, 12, -1, 2, 2, 7, -1, 9, 0, 1, -1, -1, 8, -1, -1, -1, 7, -1, -1, 0, 9, 0, 0, 0, 0, 19, 13, 8, -1, 0, -1, 0, -1, -1, 0, 0, -1, 0, 13, 0, -1, 23, -1, 0, 2, 17, 9, 0, 17, 3, -1, 8, 9, 17, 17, -1, 0, -1, 0, 10, -1, 2, 8, 0, 12, 3, 0, -1, 0, 0, 1, -1, 2, 0, 0, 1, 1, 0, -1, 9, 0, 0, -1, 0, 0, 3, 14, 7, -1, 0, 0, 13, 1, -1, -1, 10, 0, -1, -1, 10, 0, -1, 7, 1, -1, 9, -1, 4, 9, 7, -1, 7, -1, 8, 18, 0, 0, 0, 1, 2, 9, -1, 7, 2, 1, -1, -1, 0, 0, 1, -1, 0, -1, -1, -1, 0, 0, -1, 8, -1, 16, 0, 0, -1, -1, 0, 18, 3, -1, -1, -1, -1, 0, 0, 4, 1, -1, 0, 0, 0, 1, 0, 13, 7, 11, -1, 0, -1, 9, 9, 9, -1, 0, -1, -1, -1, 9, 0, 0, 9, 13, -1, 13, 9, 0, 2, -1, -1, 20, -1, -1, 7, 19, 12, -1, 0, 0, 2, -1, 14, -1, -1, 19, 0, 0, -1, 3, 0, -1, 0, 20, 0, -1, 9, 0, 1, -1, -1, -1, 23, 1, -1, 8, 9, 0, 0, 0, 2, 12, 4, 12, 14, 23, -1, 0, 7, 11, -1, 2, 0, 11, 23, 11, 0, 10, 10, 9, 10, 4, 1, -1, 0, 0, 2, 9, -1, 8, 0, 0, -1, 3, 0, 12, -1, 9, 7, -1, 1, 16, 4, -1, -1, -1, 0, 4, 7, -1, 4, 4, 0, 3, 23, 0, 0, 3, 0, 12, 2, 2, 4, 7, -1, -1, -1, -1, 21, 0, -1, 2, 2, -1, -1, -1, 1, -1, -1, 0, 3, 3, -1, -1, 3, 1, -1, 12, 3, 3, -1, 0, 4, 3, 4, 4, 21, 2, -1, 4, 7, 4, 4, 2, 2, 1, 1, -1, 0, 0, 2, -1, 1, 4, 2, 0, -1, 4, -1, 7, 19, 0, 0, -1, 2, 3, 3, 3, 4, 3, 4, -1, 4, 4, 4, -1, 4, -1, 2, -1, 7, 2, -1, 3, 4, 7, 7, -1, -1, -1, 3, -1, 16, -1, 0, -1, 4, -1, -1, -1, -1, 3, 8, 2, -1, -1, 0, 3, 3, -1, 0, 2, -1, 0, -1, -1, 1, 2, -1, 1, -1, 0, -1, -1, 0, 4, 4, 4, 0, 2, 24, -1, 2, 2, -1, 4, 0, 1, -1, 4, 4, 7, 1, 2, 7, 2, 2, 0, 2, -1, 0, -1, 1, 1, -1, 4, -1, -1, -1, -1, 0, -1, -1, 19, -1, 1, 7, 2, 21, 7, 25, -1, 2, 1, 1, -1, -1, -1, -1, -1, -1, -1, 2, -1, 19, -1, 7, 11, -1, 0, 0, -1, 1, 1, -1, 0, 11, 15, 15, 15, -1, 0, -1, 15, 15, 13, -1, 24, 24, -1, -1, -1, 0, 0, 0, 20, 0, 1, 0, -1, 0, 0, -1, 1, 11, 1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1, 7, 10, 1, -1, -1, 1, 1, 1, 7, 1, 1, -1, 0, 11, -1, 7, -1, 0, 19, 1, 9, -1, -1, 11, -1, 2, 14, 0, 0, 1, 0, -1, 2, 0, 1, -1, -1, 22, -1, -1, 0, 1, 24, 1, 11, 0, 21, 1, 0, 20, 0, -1, 18, -1, -1, 22, 1, -1, 2, -1, -1, -1, -1, -1, 0, -1, 2, 1, 7, 2, 2, -1, -1, -1, -1, -1, -1, -1, 11, 0, 19, 11, 0, 7, 1, 7, -1, 7, -1, 1, -1, -1, 19, -1, -1, 0, 7, 0, 2, 2, 2, 1, 1, -1, 2, 2, 0, -1, 2, 2, 2, 13, 0, -1, 1, 1, -1, -1, -1, 10, -1, 0, 1, -1, 1, 1, -1, -1, -1, 0, -1, 4, 2, 0, 2, 12, -1, 2, 2, 2, -1, 0, 0, 0, -1, 0, -1, 0, 13, 0, -1, 2, -1, 1, 1, 1, 1, -1, -1, -1, 1, 0, -1, -1, -1, 1, 0, -1, 20, 1, 1, 1, 19, 0, 0, -1, -1, 1, 11, -1, -1, 0, 0, -1, 1, 14, 1, 1, -1, -1, -1, 3, -1, 0, 8, 8, 0, -1, 0, 10, -1, 10, 4, 2, 0, 4, 3, -1, -1, 0, 0, 10, 0, 3, -1, 3, -1, -1, 1, -1, -1, -1, 0, 1, -1, 0, 0, 23, -1, 8, 0, 1, 23, 23, -1, 8, 1, -1, 0, -1, 0, 1, 1, 1, 4, 10, -1, 0, 20, 0, -1, 20, -1, -1, 21, 17, -1, 1, 20, 1, 1, 1, 1, 0, 8, -1, -1, 2, 1, 3, 3, 1, -1, -1, -1, 7, 0, 1, 1, 1, 1, -1, -1, 1, 0, 2, 20, 7, 1, 1, -1, 1, 1, 3, 8, 8, 1, 8, 0, 1, 1, -1, 1, -1, 1, 1, -1, 1, 0, 1, -1, -1, 1, 1, 1, 0, -1, -1, -1, -1, 1, -1, 0, 1, 1, -1, 1, -1, 11, 2, 2, 19, 11, 2, 1, 2, 11, 1, 8, 1, -1, 0, 11, -1, 1, -1, 1, 0, 0, 2, 11, -1, 0, 11, 1, -1, -1, -1, 26, 0, -1, -1, 0, 12, 0, 21, 0, -1, 0, 26, -1, 4, 3, -1, 10, 4, 0, -1, 0, 0, 1, 4, 1, 7, -1, 3, 8, -1, -1, 2, -1, -1, -1, 0, 0, -1, -1, 0, -1, 1, 2, 0, 1, 0, -1, 4, 2, 2, -1, -1, -1, -1, -1, -1, 7, -1, -1, 1, 4, 15, 0, 0, 7, -1, 0, 1, 0, 10, -1, 8, 0, 10, 7, 0, 0, 7, 2, 0, 0, -1, -1, -1, 0, 0, 9, -1, 0, -1, 0, 4, 3, 23, 4, 11, 0, -1, -1, 0, 18, 0, 1, 19, 1, -1, 22, -1, -1, 2, 0, 1, 0, 0, 0, 0, 0, -1, 0, 13, 26, -1, 1, 12, 15, 1, -1, 0, 0, -1, 2, 4, 4, -1, 13, -1, 1, 0, 0, 14, 0, 1, 1, -1, 10, 10, 1, -1, -1, -1, -1, 0, 2, 0, 0, -1, -1, 4, 1, 26, 1, 10, 1, 1, 1, 0, 19, 24, 1, -1, 0, 0, 2, 0, 0, 2, 26, -1, 0, 0, 0, 10, 1, 10, 3, 0, -1, -1, 0, -1, 26, 12, 0, -1, 0, 15, -1, 12, 0, 12, 10, 0, -1, -1, 0, 0, 10, -1, 14, 0, 14, 0, -1, 0, -1, 0, 13, 0, -1, -1, 0, 13, 4, -1, 0, -1, 1, 2, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 9, 0, -1, 0, 1, -1, -1, -1, 3, 0, 26, 23, 0, 0, -1, -1, 15, 1, 4, 1, 26, -1, 0, 1, -1, 11, -1, -1, 0, 18, -1, -1, 15, 0, 0, -1, -1, 11, -1, -1, 3, 11, 13, 26, -1, 14, 15, 14, -1, 3, -1, 15, 0, 0, 15, 14, 18, 15, 0, 0, 0, 1, -1, 0, 1, 1, -1, -1, 0, -1, 1, 1, 15, -1, 2, -1, 3, 10, -1, 16, 26, -1, 4, 1, 2, 19, 10, 2, -1, -1, -1, -1, 0, 4, 4, 0, -1, 21, -1, 19, 15, -1, 13, 0, 2, 1, 4, 0, 0, 0, 0, -1, -1, -1, 0, 0, -1, 0, 12, 0, -1, -1, -1, 3, 0, -1, 2, 3, 0, 0, 1, -1, -1, 0, 1, 3, -1, 1, -1, 0, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 7, 1, 1, 0, 3, 4, -1, -1, 1, 1, 2, 1, 21, 2, 1, 1, 1, 2, 1, 1, 20, -1, 2, 2, 2, 1, 1, 1, 1, -1, 2, 21, 3, 1, 1, 2, 1, 2, 21, 18, 2, -1, 15, 22, 22, 22, 22, 22, 22, -1, 1, 22, 2, 22, -1, 0, 26, 4, 1, -1, -1, 1, 2, -1, 4, 4, 4, -1, 21, 0, 0, 15, -1, -1, 0, -1, 1, 10, 18, 2, -1, -1, 4, 2, -1, 2, -1, 4, 4, -1, -1, 2, -1, 15, -1, 20, -1, 15, -1, -1, 2, 2, -1, 21, 2, 2, 2, 4, 2, -1, 1, 2, 2, 0, 2, 4, 4, -1, -1, 4, -1, 2, 2, 2, 4, 4, 4, -1, -1, -1, 0, -1, 4, -1, 4, -1, 4, 4, -1, 4, 4, -1, 1, 4, 2, 0, -1, -1, -1, 2, 19, -1, -1, 3, 2, -1, 3, -1, 3, 0, 3, -1, 2, 2, 2, 10, 0, 2, 2, -1, 3, 0, 2, 3, 2, 2, 2, 2, -1, 18, -1, 8, 3, 0, -1, 3, 1, 3, 2, 2, 1, 1, 3, 17, 4, 3, 2, -1, 25, 17, 17, 17, 3, -1, 25, 10, 10, 1, 10, -1, -1, -1, 18, 18, 19, 10, 10, 0, 2, 25, 25, 2, 25, -1, -1, 12, 2, 2, 3, 0, -1, -1, 16, 2, 2, 14, -1, 16, 15, 14, 15, 16, 12, 14, -1, 25, 2, 1, 0, 0, 0, 3, 25, -1, -1, 4, -1, -1, -1, 4, 3, 3, 21, -1, 0, 16, -1, 25, -1, 25, 2, -1, 2, 0, 0, 1, -1, -1, 0, 10, 21, 26, 16, 2, 12, 12, 0, -1, -1, -1, -1, 0, 2, 0, -1, 13, -1, -1, -1, -1, -1, 2, 1, 1, -1, -1, 2, -1, 1, 1, 24, 10, 10, 10, 10, -1, -1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 19, -1, 2, 2, 1, 1, -1, 1, 1, -1, 1, 26, -1, 0, -1, -1, -1, -1, 1, 0, 0, 1, 0, 26, -1, -1, 0, -1, 15, 26, -1, 19, -1, -1, 2, -1, 3, 0, 0, 0, 3, 4, 3, 4, 3, 3, 4, 7, 3, 1, -1, 0, 20, 0, 0, 3, -1, -1, 3, 0, -1, -1, 1, 0, 8, 21, 0, 2, -1, 0, -1, -1, 0, 3, 0, 8, -1, 17, 3, -1, 12, -1, -1, 0, -1, 12, 3, 3, 12, -1, 4, 0, 17, 0, -1, 3, 0, 12, -1, 0, 1, 4, -1, 3, -1, 3, 3, -1, 12, -1, 2, -1, -1, 3, 0, -1, 0, 3, -1, 15, -1, 3, 3, 2, 2, 3, 12, 4, 0, 2, 0, 1, 0, -1, 0, -1, 2, 21, 2, 9, 0, -1, 0, 4, 4, 4, -1, 1, 2, 12, 0, -1, 9, 0, -1, 0, 0, -1, 2, 0, 0, 0, -1, 19, 0, -1, -1, 2, 0, 2, 2, 2, 3, -1, -1, -1, 0, 12, -1, -1, 13, 3, 0, 2, -1, 3, 4, 1, 2, 0, 0, 3, -1, 4, 7, 3, 3, -1, 3, 0, 3, 0, 3, -1, 3, 3, -1, 3, 4, 12, 2, 3, -1, -1, 3, 12, 23, -1, 0, -1, -1, -1, 12, 12, 12, 3, -1, 0, 0, 2, 2, 2, 3, -1, 2, 0, -1, -1, 0, -1, 12, 2, 2, 3, 12, -1, 1, -1, 4, -1, 2, 2, 2, 2, -1, -1, 2, -1, 17, 0, 0, 0, -1, 0, 0, 0, -1, 16, 9, 0, 14, 2, -1, 0, 0, -1, -1, 0, 24, -1, -1, -1, 25, -1, -1, -1, -1, -1, -1, 0, -1, 0, 1, -1, 0, 17, 0, -1, 2, 4, -1, -1, 1, -1, 0, -1, 17, 0, 0, 22, -1, 12, 0, -1, -1, 4, -1, -1, 16, 0, 0, 16, 0, 25, 1, 0, 0, 1, 0, -1, -1, 0, 0, 0, 11, 0, -1, 1, -1, 11, 16, -1, -1, -1, 0, -1, 0, -1, 0, -1, -1, 1, 0, 1, -1, 0, 0, 0, 0, 0, 11, 11, 4, 1, 16, 0, 2, -1, 2, 2, 0, 17, 0, 18, 0, 3, 0, 0, 2, -1, 1, 18, 18, 10, -1, 2, -1, -1, -1, 1, 0, -1, 0, 23, -1, 11, 1, 18, 11, -1, 0, 4, -1, -1, 4, 20, -1, 2, 2, -1, -1, -1, -1, -1, -1, 2, -1, 0, 1, -1, -1, 0, -1, 0, 2, -1, 0, 0, 1, -1, -1, -1, -1, 3, 0, 3, -1, 0, 19, 0, -1, -1, 0, 0, 2, 14, 1, -1, 1, 1, 0, -1, 17, -1, 17, -1, 0, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, 18, 18, 0, 0, -1, 18, 18, -1, 1, 24, 24, 1, 2, 0, 18, -1, 9, -1, -1, -1, 3, 1, 25, -1, 0, 11, 0, 0, -1, 10, 0, -1, -1, -1, 0, 0, 0, 21, 1, 0, -1, -1, 0, 10, 1, 0, 0, -1, -1, 4, 13, -1, 0, 8, -1, 0, 0, 13, 13, 0, 4, -1, 0, 1, -1, 1, 1, 0, 10, 10, -1, -1, 4, 24, 24, 0, 2, 4, 0, 0, 0, 1, -1, 2, 1, 1, 1, 10, 10, 21, 0, -1, -1, 25, 0, 13, -1, 0, 9, 0, 2, 13, 0, 13, 0, 0, 16, -1, 2, 0, 0, -1, -1, 1, 1, 11, 22, -1, 1, 1, 1, -1, -1, -1, -1, 1, -1, 1, 1, 0, 0, 0, -1, -1, -1, 0, -1, 2, 11, -1, 2, 1, 17, 0, 19, 16, 19, 0, 0, 1, -1, 9, 4, -1, -1, 0, -1, -1, 14, -1, 0, 0, 0, 0, -1, 1, 1, 1, -1, 0, -1, -1, -1, 11, 1, -1, 0, -1, 0, -1, -1, 4, 1, 18, 18, -1, 25, 1, -1, 20, 2, -1, -1, -1, 24, 19, 19, 16, 1, 1, 4, -1, 3, -1, 0, 3, 2, 1, 16, 16, 1, 2, 1, 1, -1, -1, 22, 0, 16, 0, 2, 16, 2, 2, -1, -1, -1, 1, 1, 0, 1, -1, -1, -1, -1, 1, 0, -1, 1, 25, 1, 0, 1, 1, -1, 0, 7, 1, -1, 13, -1, 2, 24, 2, -1, 1, 1, 0, 1, 0, 0, -1, 0, 0, 16, 16, 2, 16, 0, 0, 16, 16, 16, -1, -1, -1, 17, 0, -1, 0, -1, 12, 1, 2, -1, 16, 1, 0, 0, 0, 21, -1, 0, -1, 2, -1, 2, 0, 0, -1, -1, -1, 11, -1, 2, -1, 22, 2, 22, -1, -1, -1, -1, 1, -1, 1, -1, 1, 1, 1, 1, -1, 1, 1, 1, -1, -1, 0, -1, 1, 1, 1, 22, 22, 22, 8, -1, -1, 1, 2, 1, -1, 2, -1, 0, 22, 14, 14, 2, -1, 15, 7, 2, 2, 2, 2, -1, 1, 1, 1, 1, -1, 1, -1, 3, 23, 0, 0, -1, 0, -1, 0, 20, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0, -1, 1, 22, 2, -1, 2, -1, -1, 5, -1, 2, -1, -1, 1, 11, 2, -1, 2, -1, 6, 5, 6, 5, 1, 5, 17, 2, 4, 3, 5, 5, 2, 6, 2, 6, 5, 6, 5, 5, 5, 5, 5, 6, 5, 2, 5, 5, 5, 6, 5, -1, 5, 5, 6, 5, 6, 6, 5, -1, 5, 5, 2, 2, 6, 5, 6, 6, 5, 6, 0, 5, 4, 6, 6, 6, 5, 6, 5, 6, 5, 5, 6, 6, 5, 5, 6, 2, 6, 6, 6, 6, 6, 6, 5, 5, 6, 6, 6, 5, 6, 6, 5, 1, 5, 5, 5, 2, 2, 2, 1, -1, 5, 5, 6, 2, 5, 1, 4, -1, 2, 6, 5, 5, 2, 6, 2, 6, 2, 6, 5, 5, 5, 6, 5, 5, 6, 5, 2, 5, 4, 0, 6, 6, 6, 6, 5, 6, 5, 5, 2, 2, 5, 6, 5, -1, -1, 2, 6, -1, 6, 6, 5, 6, 1, 5, 5, 5, 5, 4, 5, 14, 6, 5, 4, 6, 14, 6, 6, 2, 5, 2, 1, 0, 6, 5, 5, 6, 6, 6, 5, 5, 5, 6, 6, 6, 0, 5, 6, 6, 2, 6, 5, 0, 6, 6, 6, 5, 6, 5, 5, 6, 6, 5, 2, 6, 2, 0, 6, 5, 2, 2, 2, -1, -1, 2, -1, -1, 6, -1, -1, 0, 9, 2, 0, 0, -1, -1, -1, 2, 2, 2, 1, -1, 21, 0, 2, 2, 2, 0, 8, 2, 1, -1, 2, 2, 24, 0, 2, 2, 24, 2, 4, 4, -1, 2, -1, 2, 2, -1, 4, 4, 2, 2, -1, 2, -1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, -1, -1, -1, 2, 17, 14, 4, 4, 2, 2, 2, 2, 0, 2, -1, 2, 3, 2, -1, 11, 2, 2, -1, -1, -1, -1, 2, 2, 17, 2, 2, 2, -1, -1, 2, 1, 2, 2, 19, -1, -1, -1, -1, -1, -1, 2, 3, 2, 2, 2, 1, 17, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 0, 0, -1, -1, 2, 23, -1, -1, 1, -1, -1, 1, 1, 0, -1, 2, -1, -1, -1, -1, 2, 14, 2, 2, -1, -1, -1, 2, -1, -1, 2, 2, 2, 0, 2, 1, 14, 2, -1, -1, 2, 2, 0, 2, 0, -1, 0, 0, -1, -1, 1, 16, 14, -1, 0, 0, 14, 2, 2, 2, -1, 2, -1, 4, 3, 4, 0, 2, 2, 24, 14, 2, 24, 2, 2, 2, 2, -1, 0, 0, 0, 0, -1, 0, 0, 3, -1, 4, 0, 23, 23, 23, 23, 2, 2, 2, 2, 2, 1, -1, 1, 0, -1, 0, 0, 1, 1, 0, 3, 3, 3, 3, 3, -1, 3, 3, -1, -1, 2, 3, 3, 3, 3, 14, 3, -1, 3, 3, -1, 14, 18, 14, 3, 14, 14, 1, 3, -1, 3, -1, 1, 3, -1, -1]",[0.83730536 0.         0.         ... 1.         0.         0.        ],0.29628842242234366
